id_transaction,id_client,id_agent,type_transaction,montant,solde_avant,solde_apres,timestamp_transaction,pays,ville,canal,est_annulee,niveau_kyc,age_client,id_appareil,nombre_transactions_24h,est_fraude
6400,CL01302,,transfert,1200,317920,316720,"2024-02-28 11:45:18",Benin,Porto-Novo,application_mobile,0,2,32,DV01607,9,0
1091,CL01450,AG0373,retrait,800,448290,447490,"2024-03-25 16:23:07",Benin,Cotonou,agent,0,2,37,DV00943,42,0
1373,CL01434,AG0159,retrait,3900,64110,58085.53,"2024-02-02 01:17:09",Benin,Bohicon,agent,0,1,24,DV01890,21,0
6022,CL01143,,transfert,1300,303010,301710,"2024-02-15 23:11:33",Benin,Parakou,application_mobile,0,2,52,DV00241,4,0
1318,CL00539,,retrait,10000,127710,117710,"2024-03-04 17:12:10",Benin,Abomey-Calavi,API_partenaire,0,2,69,DV00616,15,0
623,CL01088,AG0334,retrait,3700,123330,119630,"2024-03-20 23:27:03",Benin,Djougou,agent,0,2,23,DV00849,4,0
1420,CL01139,,transfert,2500,173820,167683.29,"2024-03-30 18:04:46",Benin,Porto-Novo,application_mobile,0,1,26,DV01964,9,0
6068,CL01055,AG0134,retrait,10700,485150,474450,"2024-02-27 05:29:43",Benin,Djougou,agent,0,1,47,DV00222,7,0
7915,CL00119,,transfert,15700,73860,58160,"2024-01-05 16:18:53",Benin,Parakou,API_partenaire,0,1,59,DV01686,5,0
2500,CL01009,,depot,2500,381980,384480,"2024-03-01 21:42:30",Benin,Natitingou,application_mobile,0,2,34,DV01322,1,0
4329,CL00124,AG0212,depot,2700,38080,40780,"2024-03-06 16:35:56",Benin,Porto-Novo,agent,0,1,26,DV01341,2,0
3721,CL01332,AG0163,depot,5700,319580,311746.21,"2024-02-15 15:28:44",Benin,Parakou,agent,0,2,41,DV00131,2,0
4999,CL01096,AG0236,depot,1800,226130,227930,"2024-02-05 18:03:33",Benin,Porto-Novo,agent,0,1,29,DV01755,2,0
1411,CL00519,,transfert,1200,166140,164940,"2024-03-20 01:47:50",Benin,Cotonou,application_mobile,0,2,47,DV00473,6,0
4483,CL00529,AG0316,depot,1700,105920,107620,"2024-02-04 05:41:49",Benin,Abomey-Calavi,agent,0,1,56,DV01324,1,0
2822,CL01024,,transfert,3700,260380,256680,"2024-01-06 10:20:14",Benin,Porto-Novo,application_mobile,0,2,35,DV00448,2,0
6253,CL01437,,paiement_facture,1500,82140,80640,"2024-01-06 09:35:26",Benin,Natitingou,USSD,0,2,50,DV01219,2,0
7109,CL00505,AG0356,depot,1000,172070,173070,"2024-02-18 15:44:37",Benin,Bohicon,agent,0,2,46,DV01539,2,0
7537,CL01080,,transfert,7500,354960,347460,"2024-01-20 18:44:46",Benin,Abomey-Calavi,application_mobile,0,1,32,DV01079,3,0
7880,CL00191,,retrait,2200,298980,296780,"2024-03-18 14:35:32",Benin,Djougou,application_mobile,1,1,42,DV01984,1,0
4819,CL01100,AG0352,depot,3700,289390,293090,"2024-02-08 04:19:32",Benin,Parakou,agent,0,1,31,DV00426,2,0
197,CL00859,,transfert,7200,175210,168010,"2024-03-27 07:36:59",Benin,Porto-Novo,API_partenaire,0,2,56,DV01377,4,0
416,CL00980,,paiement_facture,1300,162300,161000,"2024-02-03 17:14:30",Benin,Natitingou,USSD,0,1,31,DV01062,1,0
7213,CL01408,AG0242,depot,1000,409110,410110,"2024-01-15 23:54:07",Benin,Bohicon,agent,0,2,25,DV01417,3,0
4664,CL00861,AG0393,depot,2500,116170,118670,"2024-03-28 21:22:11",Benin,Parakou,agent,0,3,51,DV00640,2,0
433,CL01256,,transfert,1200,214320,213120,"2024-01-28 15:20:42",Benin,Bohicon,application_mobile,0,1,64,DV00374,5,0
6193,CL01063,AG0321,depot,3300,175560,178860,"2024-03-03 16:29:33",Benin,Cotonou,agent,0,1,54,DV01701,2,0
3940,CL00121,AG0011,depot,1800,425790,427590,"2024-03-17 22:07:47",Benin,Natitingou,agent,0,1,58,DV00609,2,0
7547,CL01061,,transfert,5600,463790,458190,"2024-03-17 02:04:30",Benin,Porto-Novo,USSD,0,1,48,DV00221,3,0
3735,CL01141,AG0378,retrait,1100,135390,134290,"2024-03-01 05:03:44",Benin,Bohicon,agent,1,2,29,DV00726,4,0
2158,CL00960,,retrait,5400,358330,352930,"2024-03-16 15:03:37",Benin,Abomey-Calavi,application_mobile,0,2,44,DV00849,3,0
1109,CL01268,AG0042,depot,1500,108720,110220,"2024-02-28 05:05:42",Benin,Abomey-Calavi,agent,0,1,57,DV01166,2,0
5629,CL00111,AG0098,retrait,800,35580,34780,"2024-03-23 12:07:24",Benin,Cotonou,agent,0,2,28,DV00853,1,0
2281,CL01022,AG0030,retrait,2700,488960,486260,"2024-02-03 10:58:41",Benin,Abomey-Calavi,agent,0,2,58,DV00055,4,0
6713,CL01455,,transfert,2400,338470,336070,"2024-03-13 09:21:36",Benin,Natitingou,API_partenaire,0,1,40,DV00216,1,0
7226,CL00197,AG0259,depot,4600,473930,478530,"2024-02-18 10:17:20",Benin,Natitingou,agent,1,1,30,DV01185,1,0
3072,CL01228,,transfert,2100,465640,463540,"2024-02-12 22:44:04",Benin,Natitingou,USSD,0,3,32,DV00972,7,0
1196,CL01448,,transfert,4700,204000,199300,"2024-03-18 20:09:19",Benin,Parakou,USSD,0,3,64,DV01107,4,0
605,CL00727,,paiement_facture,4400,274710,270310,"2024-02-19 22:17:30",Benin,Cotonou,USSD,0,2,18,DV01065,2,0
3108,CL00142,,paiement_facture,2600,444870,442270,"2024-03-11 00:18:19",Benin,Djougou,application_mobile,0,3,64,DV01123,1,0
881,CL00529,,paiement_facture,1400,352940,351540,"2024-03-09 20:54:42",Benin,Porto-Novo,application_mobile,0,1,56,DV01948,3,0
1220,CL00824,,depot,700,393660,394360,"2024-01-24 21:37:30",Benin,Parakou,application_mobile,0,2,18,DV01769,2,0
2649,CL00580,AG0365,depot,20900,68530,89430,"2024-03-16 20:01:18",Benin,Bohicon,agent,0,1,68,DV01951,1,0
2458,CL00147,,transfert,3600,216390,212790,"2024-01-25 05:04:11",Benin,Parakou,application_mobile,0,3,43,DV01146,6,0
6367,CL01171,,transfert,6300,439020,432720,"2024-03-18 13:42:13",Benin,Bohicon,USSD,0,3,31,DV00483,1,0
5781,CL01120,,transfert,1000,366640,365640,"2024-03-08 11:38:15",Benin,Porto-Novo,application_mobile,0,3,37,DV00584,4,0
5124,CL00556,,transfert,2700,201810,199110,"2024-01-28 00:48:06",Benin,Djougou,application_mobile,0,1,37,DV00728,3,0
4326,CL00576,AG0223,depot,9000,116830,125830,"2024-03-12 07:42:19",Benin,Bohicon,agent,0,2,29,DV00564,1,0
6853,CL00279,AG0335,depot,3600,255940,259540,"2024-03-01 06:50:45",Benin,Djougou,agent,1,3,18,DV00555,3,0
5358,CL00128,AG0148,depot,1900,327110,329010,"2024-03-26 22:42:23",Benin,Abomey-Calavi,agent,0,2,50,DV00221,4,0
3985,CL00361,,depot,500,284570,285070,"2024-02-26 10:27:30",Benin,Parakou,USSD,0,3,51,DV01083,1,0
1707,CL00167,,transfert,8800,163090,154290,"2024-01-12 12:09:39",Benin,Cotonou,USSD,0,2,56,DV00755,2,0
1159,CL00418,AG0136,depot,1400,3390,4790,"2024-03-01 09:09:49",Benin,Djougou,agent,1,2,26,DV01506,30,0
7047,CL01481,,transfert,1000,174590,173590,"2024-01-07 14:16:25",Benin,Cotonou,USSD,0,1,26,DV01115,6,0
4087,CL00864,AG0061,retrait,2100,290160,288060,"2024-03-19 13:14:26",Benin,Djougou,agent,0,2,29,DV01890,2,0
6287,CL00136,AG0315,depot,1500,51650,53150,"2024-03-12 05:42:29",Benin,Porto-Novo,agent,0,1,39,DV00720,3,0
4374,CL01168,,transfert,2200,51820,49620,"2024-01-28 11:00:20",Benin,Parakou,USSD,0,1,25,DV01624,4,0
2630,CL00887,AG0293,retrait,1200,489990,488790,"2024-01-22 19:26:05",Benin,Parakou,agent,0,1,35,DV00040,6,0
7805,CL01444,AG0387,depot,2300,348650,350950,"2024-03-14 08:20:15",Benin,Bohicon,agent,0,2,46,DV00157,4,0
4383,CL01363,AG0372,depot,1200,10210,11410,"2024-02-26 13:42:27",Benin,Parakou,agent,0,2,46,DV01172,4,0
1871,CL00496,,transfert,4500,380840,376340,"2024-01-01 16:34:39",Benin,Bohicon,USSD,0,1,65,DV01989,7,0
4538,CL00058,,transfert,3000,88620,85620,"2024-02-17 15:32:04",Benin,Bohicon,USSD,0,1,64,DV00733,7,0
2998,CL00060,,transfert,1500,67810,66310,"2024-02-15 09:46:45",Benin,Cotonou,application_mobile,0,3,61,DV01455,4,0
1447,CL01258,AG0009,retrait,2600,287140,284540,"2024-03-15 23:44:39",Benin,Natitingou,agent,0,2,63,DV00258,9,0
7505,CL01297,,paiement_facture,5900,90640,84740,"2024-02-04 07:50:51",Benin,Djougou,USSD,0,3,53,DV00082,1,0
4831,CL01185,,transfert,1600,220450,218850,"2024-02-29 04:59:40",Benin,Porto-Novo,application_mobile,0,1,57,DV00524,3,0
1887,CL01484,,transfert,1800,358650,356850,"2024-01-14 00:07:38",Benin,Djougou,application_mobile,0,2,62,DV01014,16,0
5929,CL00026,AG0202,depot,4800,429500,434300,"2024-03-15 04:44:42",Benin,Abomey-Calavi,agent,1,1,50,DV01710,3,0
5211,CL00240,,paiement_facture,2600,320310,317710,"2024-01-16 04:37:13",Benin,Porto-Novo,application_mobile,0,1,43,DV00993,2,0
3796,CL01405,AG0067,retrait,5100,99000,93900,"2024-02-21 06:15:52",Benin,Natitingou,agent,0,2,20,DV01377,5,0
7534,CL01293,,transfert,1100,61380,60280,"2024-03-13 15:49:04",Benin,Porto-Novo,USSD,0,2,54,DV00230,3,0
4210,CL01096,AG0316,transfert,900,425600,424700,"2024-02-03 19:29:41",Benin,Parakou,agent,0,1,29,DV01363,5,0
2389,CL00321,AG0039,depot,1800,170140,171940,"2024-03-17 09:29:04",Benin,Porto-Novo,agent,0,1,52,DV01583,1,0
3222,CL00117,AG0119,depot,1400,470880,472280,"2024-03-13 18:30:24",Benin,Natitingou,agent,0,1,50,DV01224,1,0
2624,CL01251,,transfert,3100,70030,66930,"2024-02-02 00:51:37",Benin,Natitingou,USSD,0,3,57,DV01179,8,0
2400,CL00971,,paiement_facture,2000,245660,243660,"2024-02-12 02:35:52",Benin,Bohicon,application_mobile,0,2,53,DV01375,1,0
5258,CL00271,,paiement_facture,1000,183560,182560,"2024-03-24 04:28:28",Benin,Natitingou,USSD,0,1,24,DV00212,1,0
4914,CL01106,,retrait,2800,60660,57860,"2024-03-02 19:13:31",Benin,Natitingou,USSD,0,3,60,DV00911,2,0
5194,CL00440,,depot,3200,406450,409650,"2024-02-21 19:00:28",Benin,Cotonou,application_mobile,0,2,68,DV00038,2,0
4303,CL01106,,depot,800,374640,375440,"2024-01-01 07:07:42",Benin,Porto-Novo,USSD,0,3,60,DV00491,41,0
6154,CL01173,AG0025,retrait,2200,61450,59250,"2024-01-15 01:55:38",Benin,Cotonou,agent,0,2,68,DV01886,6,0
255,CL00339,AG0387,depot,4100,217180,221280,"2024-01-23 17:35:40",Benin,Cotonou,agent,0,1,38,DV00272,13,0
5282,CL00372,,transfert,800,75130,74330,"2024-03-09 00:08:26",Benin,Parakou,application_mobile,0,2,52,DV00247,9,0
1114,CL00533,,transfert,4400,22050,17650,"2024-03-10 11:55:22",Benin,Natitingou,application_mobile,0,1,54,DV01696,3,0
2261,CL01476,AG0170,retrait,2000,334240,332240,"2024-02-23 15:32:01",Benin,Parakou,agent,0,1,34,DV00627,6,0
222,CL00272,AG0263,depot,8700,328200,336900,"2024-02-09 14:48:42",Benin,Cotonou,agent,0,2,69,DV00665,1,0
268,CL01459,,paiement_facture,3600,462140,458540,"2024-02-18 04:06:27",Benin,Parakou,application_mobile,0,3,54,DV00323,2,0
108,CL00695,,transfert,5400,385370,379970,"2024-03-11 20:07:13",Benin,Abomey-Calavi,USSD,0,1,25,DV01407,4,0
1227,CL00090,AG0129,retrait,1200,158300,157100,"2024-03-30 12:02:32",Benin,Abomey-Calavi,agent,0,1,33,DV00314,3,0
2836,CL00793,AG0059,depot,5300,367160,372460,"2024-01-30 03:53:43",Benin,Djougou,agent,0,1,52,DV00707,1,0
5712,CL00600,,retrait,1600,40560,38960,"2024-02-27 19:18:30",Benin,Bohicon,USSD,0,1,53,DV01269,5,0
7295,CL00891,AG0108,retrait,2400,224320,221920,"2024-01-29 02:04:39",Benin,Abomey-Calavi,agent,0,1,68,DV01080,4,0
1513,CL01090,AG0096,depot,2000,386270,388270,"2024-03-07 05:57:52",Benin,Porto-Novo,agent,0,2,21,DV01359,2,0
5036,CL00315,,transfert,5300,396250,390950,"2024-03-12 01:14:00",Benin,Cotonou,USSD,0,1,66,DV00176,5,0
3204,CL00542,,paiement_facture,2000,269920,267920,"2024-03-20 04:27:50",Benin,Bohicon,application_mobile,0,1,36,DV00166,3,0
304,CL00540,AG0386,depot,1800,109090,110890,"2024-03-08 14:53:41",Benin,Cotonou,agent,0,3,48,DV01550,1,0
4429,CL00969,AG0015,retrait,3500,331170,327670,"2024-02-02 18:01:15",Benin,Parakou,agent,0,2,34,DV00434,2,0
4102,CL01040,,depot,3700,338290,341990,"2024-01-03 06:54:59",Benin,Bohicon,USSD,0,3,69,DV00790,21,0
3694,CL01073,AG0329,depot,2100,174500,176600,"2024-02-04 08:27:20",Benin,Abomey-Calavi,agent,0,3,32,DV01093,3,0
4943,CL01409,AG0199,depot,3200,441200,444400,"2024-01-30 22:15:24",Benin,Porto-Novo,agent,0,2,64,DV00686,3,0
7362,CL00255,AG0084,depot,6400,237370,243770,"2024-02-08 07:46:04",Benin,Porto-Novo,agent,0,2,65,DV00262,1,0
1211,CL00918,,paiement_facture,1800,6710,4910,"2024-01-07 08:32:28",Benin,Parakou,application_mobile,0,2,65,DV01627,1,0
2958,CL00681,,transfert,2000,350640,348640,"2024-01-04 08:55:49",Benin,Porto-Novo,API_partenaire,0,2,24,DV00886,4,0
6920,CL01431,AG0080,retrait,1000,462930,461930,"2024-02-16 14:11:35",Benin,Natitingou,agent,0,1,48,DV00249,4,0
1437,CL00104,AG0124,retrait,2100,350350,348250,"2024-02-22 07:58:03",Benin,Parakou,agent,0,2,24,DV01125,4,0
5980,CL01459,,transfert,5900,294390,288490,"2024-01-13 16:19:39",Benin,Natitingou,USSD,0,3,54,DV00461,2,0
7754,CL00474,AG0122,retrait,1500,474760,473260,"2024-01-21 09:50:18",Benin,Djougou,agent,0,2,57,DV01478,2,0
5493,CL00799,AG0354,retrait,1300,200640,199340,"2024-03-17 00:10:24",Benin,Porto-Novo,agent,0,2,42,DV01504,40,0
377,CL00398,AG0028,depot,2100,220040,222140,"2024-03-23 15:52:37",Benin,Bohicon,agent,0,2,42,DV00138,1,0
2689,CL00622,,transfert,3400,1650,-1750,"2024-01-16 00:38:27",Benin,Abomey-Calavi,application_mobile,0,3,66,DV01624,2,0
7220,CL00447,AG0314,depot,2300,84130,86430,"2024-01-04 12:14:49",Benin,Bohicon,agent,1,3,40,DV00412,2,0
756,CL00943,,retrait,1800,221200,219400,"2024-01-09 20:17:04",Benin,Abomey-Calavi,USSD,0,1,35,DV00801,1,0
292,CL00291,AG0038,transfert,1600,309980,308380,"2024-02-06 06:31:46",Benin,Natitingou,agent,0,2,43,DV00280,3,0
2996,CL00067,,transfert,3700,319790,316090,"2024-01-23 11:41:51",Benin,Porto-Novo,application_mobile,0,2,67,DV00697,4,0
4059,CL00077,,paiement_facture,7700,193190,185490,"2024-02-10 18:16:16",Benin,Bohicon,USSD,0,1,61,DV00439,1,0
1544,CL00251,AG0253,retrait,5000,443950,438950,"2024-01-22 05:59:41",Benin,Abomey-Calavi,agent,0,3,51,DV00535,6,0
189,CL01125,,paiement_facture,4000,354060,350060,"2024-03-18 20:47:01",Benin,Porto-Novo,application_mobile,0,1,26,DV01613,4,0
4926,CL00069,,depot,1300,349770,351070,"2024-02-14 01:02:20",Benin,Djougou,USSD,0,2,21,DV00050,2,0
1202,CL00834,AG0162,depot,1900,53780,55680,"2024-03-24 18:18:57",Benin,Bohicon,agent,0,2,20,DV01587,1,0
7479,CL01101,,retrait,2600,345540,342940,"2024-01-06 04:36:23",Benin,Abomey-Calavi,USSD,0,2,55,DV01268,2,0
6559,CL01191,AG0269,depot,1800,130090,131890,"2024-01-10 03:51:10",Benin,Natitingou,agent,0,3,23,DV01414,1,0
1537,CL01065,AG0368,depot,1200,388010,389210,"2024-02-23 15:59:29",Benin,Cotonou,agent,0,1,41,DV01447,1,0
7593,CL01480,AG0298,paiement_facture,6000,476090,470090,"2024-02-17 03:07:12",Benin,Parakou,agent,0,1,31,DV01711,3,0
502,CL01076,,depot,5000,94120,99120,"2024-03-17 05:03:07",Benin,Porto-Novo,application_mobile,0,2,47,DV00989,1,0
4680,CL01002,AG0394,depot,3100,8830,11930,"2024-03-19 01:06:29",Benin,Parakou,agent,0,2,68,DV01461,2,0
3107,CL00930,AG0310,retrait,700,263260,262560,"2024-01-10 03:57:12",Benin,Natitingou,agent,0,2,21,DV00063,4,0
2648,CL00004,,transfert,3700,46930,43230,"2024-01-11 21:35:03",Benin,Djougou,API_partenaire,0,1,32,DV00432,2,0
1540,CL01126,,transfert,5000,84300,79300,"2024-01-12 17:47:12",Benin,Porto-Novo,application_mobile,0,2,28,DV01613,3,0
3981,CL00270,AG0108,retrait,4100,459200,455100,"2024-02-20 06:34:38",Benin,Cotonou,agent,0,1,49,DV01876,5,0
4476,CL00559,AG0386,depot,3000,276180,279180,"2024-03-05 20:59:53",Benin,Djougou,agent,0,2,67,DV01436,4,0
4710,CL00806,,depot,1000,97160,98160,"2024-02-16 15:14:18",Benin,Abomey-Calavi,USSD,0,3,50,DV01490,2,0
6836,CL00681,AG0101,retrait,1100,384400,383300,"2024-01-01 10:16:48",Benin,Natitingou,agent,0,2,24,DV01148,2,0
7407,CL00457,,transfert,600,225370,224770,"2024-02-25 03:25:49",Benin,Cotonou,API_partenaire,0,2,32,DV01955,5,0
6905,CL01197,,depot,2900,494500,497400,"2024-03-20 06:39:43",Benin,Porto-Novo,application_mobile,0,1,69,DV01359,3,0
6673,CL01462,AG0116,depot,800,421900,422700,"2024-03-21 11:09:29",Benin,Bohicon,agent,0,2,26,DV01467,1,1
6982,CL01455,,paiement_facture,1200,294570,293370,"2024-03-02 05:55:35",Benin,Cotonou,USSD,0,1,40,DV01809,1,0
2477,CL00302,,transfert,6100,207190,201090,"2024-02-06 04:50:09",Benin,Parakou,USSD,0,1,26,DV00035,4,0
4205,CL01491,,retrait,2200,237710,235510,"2024-02-19 09:52:36",Benin,Parakou,application_mobile,0,2,21,DV01485,2,0
6981,CL00952,AG0318,depot,2800,238650,241450,"2024-02-03 19:03:50",Benin,Djougou,agent,0,3,29,DV00226,3,0
6406,CL00518,AG0260,depot,1300,408490,409790,"2024-03-05 04:17:12",Benin,Parakou,agent,0,1,66,DV01978,2,0
7616,CL00286,,transfert,1700,68220,66520,"2024-03-10 05:07:34",Benin,Porto-Novo,application_mobile,0,2,47,DV00808,6,0
6277,CL01274,,transfert,1700,21250,19550,"2024-03-28 07:05:19",Benin,Natitingou,application_mobile,0,2,21,DV01983,37,0
1193,CL00664,,paiement_facture,4300,309020,304720,"2024-01-04 23:00:27",Benin,Porto-Novo,USSD,0,2,56,DV01707,1,0
6821,CL00532,,paiement_facture,800,233500,232700,"2024-01-09 15:27:56",Benin,Bohicon,application_mobile,0,2,47,DV01990,2,0
7963,CL00414,,depot,4500,101870,106370,"2024-02-27 08:25:03",Benin,Porto-Novo,USSD,0,2,43,DV01764,2,0
6430,CL00802,,depot,1300,229900,231200,"2024-03-27 18:20:02",Benin,Bohicon,API_partenaire,0,2,47,DV00293,5,0
1514,CL00739,,transfert,1300,59340,58040,"2024-03-11 15:38:14",Benin,Natitingou,USSD,0,3,62,DV00344,36,0
5426,CL01498,,transfert,1400,459840,458440,"2024-02-14 07:25:00",Benin,Natitingou,application_mobile,0,1,28,DV01666,5,0
422,CL00249,AG0296,retrait,4200,100730,96530,"2024-02-25 21:55:52",Benin,Bohicon,agent,0,1,22,DV01379,7,0
506,CL00587,AG0061,depot,5900,64930,70830,"2024-01-27 11:19:49",Benin,Parakou,agent,0,1,46,DV00210,1,0
5317,CL01191,AG0046,depot,600,37320,37920,"2024-02-18 21:11:29",Benin,Bohicon,agent,0,3,23,DV00820,2,0
4459,CL00699,,transfert,900,417500,416600,"2024-01-15 11:03:26",Benin,Abomey-Calavi,USSD,0,1,39,DV00135,5,0
3071,CL00985,AG0141,depot,8200,464990,473190,"2024-03-23 08:30:48",Benin,Abomey-Calavi,agent,0,1,41,DV00341,1,0
507,CL00718,AG0146,retrait,4000,406430,402430,"2024-02-25 17:42:36",Benin,Cotonou,agent,0,1,62,DV00104,3,0
2178,CL00045,AG0164,depot,3700,365890,369590,"2024-02-16 13:56:07",Benin,Abomey-Calavi,agent,0,2,38,DV01193,1,0
7686,CL01254,,paiement_facture,1800,203950,202150,"2024-01-28 18:53:02",Benin,Djougou,USSD,0,2,25,DV01518,5,0
7003,CL01010,AG0338,depot,2000,115320,117320,"2024-02-11 09:02:55",Benin,Natitingou,agent,0,2,56,DV01807,5,0
6479,CL00706,AG0193,depot,4700,289970,294670,"2024-01-13 05:41:17",Benin,Cotonou,agent,0,1,53,DV01137,3,0
7452,CL00341,,transfert,3400,75830,72430,"2024-03-22 12:57:00",Benin,Bohicon,USSD,0,2,37,DV00272,6,0
1966,CL00468,AG0152,retrait,500,273430,272930,"2024-03-20 17:51:22",Benin,Parakou,agent,0,2,62,DV00371,4,0
4141,CL00759,AG0116,retrait,3200,163460,160260,"2024-03-19 05:04:54",Benin,Abomey-Calavi,agent,0,2,33,DV01207,4,0
3612,CL00667,,depot,4800,496440,501240,"2024-02-16 10:25:20",Benin,Natitingou,agent,0,2,22,DV01691,1,0
4099,CL00840,AG0216,depot,1200,57820,59020,"2024-01-30 10:24:42",Benin,Parakou,agent,0,3,36,DV01162,1,0
3351,CL00990,,transfert,600,174150,173550,"2024-03-18 12:43:08",Benin,Porto-Novo,application_mobile,0,3,68,DV00717,7,0
5131,CL01125,,paiement_facture,2700,399290,396590,"2024-03-07 09:59:40",Benin,Cotonou,application_mobile,0,1,26,DV01482,5,0
2578,CL00151,AG0003,depot,14600,324830,339430,"2024-02-02 00:51:41",Benin,Abomey-Calavi,agent,0,2,26,DV01293,4,0
348,CL01238,,paiement_facture,1000,429350,428350,"2024-03-27 10:06:31",Benin,Porto-Novo,application_mobile,0,3,44,DV01691,3,0
6716,CL00613,AG0205,retrait,1500,351120,349620,"2024-01-18 19:27:47",Benin,Djougou,agent,0,1,35,DV01668,28,0
334,CL00099,,transfert,2500,277570,275070,"2024-02-06 22:03:19",Benin,Parakou,USSD,0,2,46,DV01291,2,0
4828,CL00789,,depot,1800,158940,160740,"2024-03-10 03:59:27",Benin,Abomey-Calavi,USSD,0,2,65,DV01436,1,0
7956,CL00195,,transfert,2700,244140,241440,"2024-03-14 21:10:57",Benin,Porto-Novo,USSD,1,2,44,DV01351,5,0
6591,CL01381,,depot,4500,327160,331660,"2024-03-27 09:09:49",Benin,Bohicon,USSD,0,2,47,DV01560,3,0
7002,CL00780,,transfert,7700,374820,367120,"2024-02-22 19:20:34",Benin,Porto-Novo,USSD,0,2,58,DV00223,6,0
7493,CL01220,AG0152,depot,1500,3740,5240,"2024-02-04 18:09:27",Benin,Djougou,agent,0,3,55,DV01847,1,0
5521,CL00477,,depot,1000,180120,181120,"2024-02-15 05:05:44",Benin,Djougou,application_mobile,0,1,30,DV01499,1,0
747,CL00815,AG0120,depot,4500,238030,242530,"2024-02-20 01:57:36",Benin,Bohicon,agent,0,1,42,DV01622,2,0
1564,CL00253,AG0254,retrait,3700,56110,52410,"2024-01-27 23:37:32",Benin,Bohicon,agent,0,2,39,DV00175,3,0
7923,CL00583,,transfert,1300,165670,164370,"2024-02-17 18:56:45",Benin,Porto-Novo,USSD,0,2,40,DV01097,3,0
3039,CL00410,,paiement_facture,3500,303930,300430,"2024-01-04 06:28:00",Benin,Parakou,API_partenaire,0,2,19,DV00317,6,0
3308,CL00558,AG0289,retrait,1200,133900,132700,"2024-01-16 12:15:29",Benin,Porto-Novo,agent,0,1,29,DV00983,5,0
4619,CL01160,AG0003,depot,2700,216060,218760,"2024-03-17 00:17:11",Benin,Abomey-Calavi,agent,0,1,43,DV00133,1,0
6435,CL01300,,transfert,900,305950,305050,"2024-02-21 00:02:01",Benin,Bohicon,application_mobile,0,3,68,DV00371,4,0
2276,CL00998,,depot,2300,106590,108890,"2024-01-06 15:27:50",Benin,Porto-Novo,USSD,0,2,62,DV00772,1,0
6871,CL00412,,transfert,1900,226160,224260,"2024-03-10 09:10:31",Benin,Bohicon,USSD,0,2,59,DV01333,2,0
2334,CL01119,,retrait,2100,22440,20340,"2024-01-30 12:49:25",Benin,Abomey-Calavi,USSD,0,1,19,DV01146,3,0
5897,CL00971,,paiement_facture,1200,38650,37450,"2024-03-13 01:48:00",Benin,Bohicon,USSD,0,2,53,DV00299,1,0
6387,CL00974,,transfert,1500,461680,460180,"2024-03-10 16:23:54",Benin,Parakou,USSD,0,2,66,DV00400,3,0
7398,CL00124,,paiement_facture,3300,419040,415740,"2024-03-08 10:36:45",Benin,Parakou,application_mobile,0,1,26,DV00005,4,0
2928,CL00961,AG0144,retrait,2000,72580,70580,"2024-01-09 20:53:51",Benin,Abomey-Calavi,agent,0,2,26,DV00048,4,0
260,CL01321,AG0312,depot,3400,481910,485310,"2024-01-28 15:54:48",Benin,Natitingou,agent,1,1,51,DV00421,1,0
7329,CL01475,,transfert,3400,290290,286890,"2024-03-25 20:55:21",Benin,Djougou,application_mobile,0,3,49,DV00675,2,0
5705,CL00545,AG0361,depot,1900,236090,237990,"2024-03-10 07:53:49",Benin,Abomey-Calavi,agent,0,1,22,DV00986,2,0
5313,CL00097,AG0328,depot,2500,445830,448330,"2024-01-21 11:13:51",Benin,Parakou,agent,0,2,62,DV00068,3,0
381,CL00626,,retrait,1400,484810,483410,"2024-03-03 16:14:39",Benin,Djougou,application_mobile,0,1,52,DV00403,3,0
5169,CL00567,AG0024,retrait,6400,364450,358050,"2024-02-23 07:07:04",Benin,Natitingou,agent,1,1,20,DV00660,6,0
2570,CL00923,,transfert,2000,474290,472290,"2024-01-07 17:08:03",Benin,Parakou,USSD,0,2,33,DV01116,4,0
2228,CL00448,AG0200,depot,7200,282610,289810,"2024-01-11 10:20:39",Benin,Djougou,agent,0,1,39,DV01472,20,0
600,CL00992,,transfert,5600,370250,364650,"2024-01-11 11:13:57",Benin,Natitingou,USSD,0,2,20,DV00519,7,0
1845,CL01383,AG0343,depot,1800,40220,42020,"2024-01-30 15:20:22",Benin,Djougou,agent,0,3,68,DV00832,1,0
46,CL00901,AG0164,depot,1200,103550,104750,"2024-03-27 16:54:12",Benin,Porto-Novo,agent,0,1,34,DV00439,4,0
1445,CL01057,,depot,1000,407400,408400,"2024-02-06 16:09:14",Benin,Porto-Novo,application_mobile,0,2,41,DV00659,1,0
1587,CL01101,AG0339,retrait,3400,389550,386150,"2024-02-19 08:13:57",Benin,Djougou,agent,0,2,55,DV01832,8,0
1894,CL00953,AG0254,retrait,1700,180400,178700,"2024-01-24 15:09:05",Benin,Djougou,agent,0,1,43,DV00443,16,0
5134,CL01466,AG0064,depot,3300,218520,221820,"2024-03-28 10:58:57",Benin,Djougou,agent,0,2,69,DV00171,1,0
5323,CL00701,,retrait,1900,433730,431830,"2024-03-20 12:35:07",Benin,Djougou,agent,0,1,34,DV01123,5,0
4382,CL00077,,paiement_facture,2100,455390,453290,"2024-02-04 17:46:07",Benin,Natitingou,application_mobile,0,1,61,DV00277,3,0
