id_transaction,id_client,id_agent,type_transaction,montant,solde_avant,solde_apres,timestamp_transaction,pays,ville,canal,est_annulee,niveau_kyc,age_client,id_appareil,nombre_transactions_24h,est_fraude
6441,CL00170,AG0243,retrait,2900.0,222210.0,219310.0,2024-01-30 01:40:30,Benin,Natitingou,agent,0,2,60,DV00408,6,0
2670,CL00646,,transfert,1200.0,368980.0,367780.0,2024-03-04 20:43:57,Benin,Porto-Novo,USSD,0,1,31,DV01131,3,0
4592,CL01378,AG0222,depot,4100.0,246920.0,251020.0,2024-02-28 10:33:10,Benin,Parakou,agent,0,2,45,DV00423,2,0
3788,CL00915,AG0218,depot,2900.0,125610.0,128510.0,2024-03-08 09:36:11,Nigeria,Djougou,agent,0,1,30,DV01232,1,0
5158,CL00284,AG0234,retrait,1600.0,329730.0,328130.0,2024-01-28 00:10:03,Benin,Parakou,agent,0,3,40,DV01506,1,0
2946,CL00749,AG0308,depot,2700.0,39150.0,41850.0,2024-02-11 00:38:47,Benin,Bohicon,agent,0,1,37,DV00399,1,0
1499,CL00029,,transfert,6100.0,131720.0,125620.0,2024-03-26 06:18:40,Benin,Djougou,application_mobile,0,3,61,DV00397,4,0
2942,CL00190,,paiement_facture,2400.0,340720.0,338320.0,2024-02-07 08:34:18,Benin,Natitingou,application_mobile,0,1,45,DV01579,4,0
6925,CL00330,,transfert,1500.0,166900.0,165400.0,2024-01-19 22:16:53,Benin,Abomey-Calavi,USSD,0,2,19,DV00643,9,0
6483,CL00623,AG0384,retrait,500.0,229240.0,228740.0,2024-01-27 02:41:31,Nigeria,Djougou,agent,0,2,30,DV00239,2,0
6218,CL01208,AG0063,depot,1200.0,276750.0,277950.0,2024-02-12 21:34:10,Togo,Djougou,agent,0,3,55,DV01162,6,0
6267,CL00687,,depot,2300.0,117760.0,120060.0,2024-01-28 23:31:14,Benin,Djougou,application_mobile,0,3,67,DV01346,3,0
4825,CL01397,AG0338,retrait,1600.0,314230.0,312630.0,2024-01-09 02:30:09,Benin,Natitingou,agent,1,1,40,DV00690,4,0
5877,CL00081,AG0390,retrait,2700.0,259390.0,256690.0,2024-01-01 17:09:33,Benin,Natitingou,agent,0,2,31,DV01810,3,0
5966,CL00382,,paiement_facture,1200.0,464460.0,463260.0,2024-01-28 20:46:02,Benin,Bohicon,application_mobile,0,2,58,DV01333,2,0
3976,CL00778,,transfert,2200.0,2700.0,500.0,2024-03-08 15:10:57,Benin,Porto-Novo,application_mobile,0,2,45,DV01209,4,0
5203,CL00210,,paiement_facture,4100.0,244520.0,240420.0,2024-02-21 00:20:15,Benin,Parakou,application_mobile,0,3,41,DV00269,1,0
2511,CL00250,AG0186,depot,2800.0,262980.0,265780.0,2024-01-23 15:45:52,Benin,Porto-Novo,agent,0,2,69,DV01961,3,0
2084,CL01234,,transfert,8500.0,306050.0,294234.13,2024-01-05 13:15:50,Benin,Djougou,API_partenaire,0,1,21,DV00504,5,0
706,CL00135,AG0010,retrait,2800.0,307670.0,304870.0,2024-01-27 03:11:15,Benin,Bohicon,agent,0,2,57,DV01609,3,0
1873,CL00381,AG0195,retrait,900.0,61020.0,60120.0,2024-01-29 04:09:43,Benin,Natitingou,agent,0,2,52,DV01866,4,0
2517,CL00575,AG0076,retrait,1800.0,451440.0,449640.0,2024-01-08 16:53:51,Benin,Natitingou,agent,0,2,30,DV00706,6,0
5580,CL00024,,transfert,5200.0,247050.0,241850.0,2024-01-12 11:50:23,Benin,Porto-Novo,application_mobile,0,1,19,DV01618,4,0
4668,CL01047,AG0102,depot,4900.0,30770.0,35670.0,2024-01-03 21:06:04,Benin,Natitingou,agent,0,2,39,DV01838,2,0
58,CL00924,AG0195,depot,2100.0,6510.0,8610.0,2024-02-02 15:51:39,Benin,Djougou,agent,0,1,48,DV00530,2,0
1919,CL01192,,transfert,1600.0,172720.0,171120.0,2024-02-09 06:22:17,Benin,Porto-Novo,USSD,0,3,20,DV00547,3,0
7903,CL01002,,transfert,3600.0,98750.0,95150.0,2024-02-23 13:37:43,Benin,Abomey-Calavi,USSD,0,2,68,DV00371,2,0
3729,CL00459,,transfert,1300.0,213230.0,211930.0,2024-02-11 07:00:07,Benin,Djougou,USSD,0,1,54,DV01939,2,0
3837,CL00941,,transfert,1900.0,143930.0,142030.0,2024-01-03 20:15:53,Benin,Abomey-Calavi,USSD,1,2,38,DV00713,4,0
6409,CL00476,AG0115,depot,9000.0,64370.0,73370.0,2024-02-27 06:14:59,Benin,Djougou,agent,0,3,33,DV01701,1,0
4841,CL01446,AG0052,depot,3400.0,253490.0,256890.0,2024-03-21 16:24:45,Togo,Parakou,agent,0,2,19,DV00437,2,0
528,CL01489,,transfert,2300.0,44200.0,41900.0,2024-03-02 02:22:31,Benin,Porto-Novo,USSD,0,3,60,DV01511,3,0
6106,CL00725,AG0037,retrait,2900.0,121980.0,119080.0,2024-03-20 14:27:04,Benin,Cotonou,agent,0,1,58,DV01425,4,0
6484,CL01036,AG0193,depot,2400.0,459950.0,462350.0,2024-03-30 14:47:47,Benin,Natitingou,agent,1,2,59,DV00749,2,0
3210,CL00246,,depot,1700.0,141050.0,142750.0,2024-01-31 08:34:26,Benin,Bohicon,agent,0,1,34,DV00291,2,0
6067,CL01036,,retrait,4300.0,87830.0,83530.0,2024-01-14 15:49:30,Benin,Djougou,agent,1,2,59,DV00868,6,0
5562,CL00114,,retrait,1500.0,258910.0,257410.0,2024-02-10 04:28:56,Benin,Abomey-Calavi,USSD,0,1,25,DV00228,14,0
566,CL01427,,transfert,2400.0,311570.0,309170.0,2024-01-24 08:25:56,Benin,Djougou,application_mobile,1,1,69,DV00272,3,0
7511,CL00490,,transfert,800.0,162940.0,162140.0,2024-03-01 15:24:29,Benin,Cotonou,application_mobile,0,1,29,DV01262,3,0
2863,CL00235,,transfert,3100.0,498540.0,495440.0,2024-03-16 21:32:47,Benin,Porto-Novo,API_partenaire,0,2,50,DV01539,2,0
7539,CL00961,,paiement_facture,1200.0,336200.0,335000.0,2024-03-11 01:15:52,Benin,Porto-Novo,application_mobile,0,2,26,DV00695,1,0
2184,CL00340,AG0283,depot,2200.0,100970.0,103170.0,2024-01-07 23:19:06,Benin,Parakou,agent,0,1,65,DV00615,2,0
6413,CL01124,,transfert,1900.0,393310.0,391410.0,2024-01-11 01:40:35,Benin,Bohicon,USSD,0,2,34,DV01319,6,0
2035,CL01032,,transfert,2600.0,440150.0,437550.0,2024-01-03 08:05:17,Benin,Parakou,API_partenaire,0,1,57,DV01729,2,0
641,CL00578,AG0194,depot,1800.0,390240.0,392040.0,2024-03-22 00:56:35,Burkina Faso,Porto-Novo,agent,1,2,63,DV01254,19,0
2446,CL01146,,transfert,7200.0,455800.0,448600.0,2024-03-19 08:21:16,Benin,Parakou,API_partenaire,0,1,39,DV01728,4,0
2413,CL00349,AG0266,depot,3200.0,245580.0,248780.0,2024-01-19 16:44:34,Benin,Bohicon,agent,0,2,68,DV01938,1,0
4004,CL00413,AG0173,depot,1400.0,142850.0,144250.0,2024-01-24 04:34:59,Benin,Cotonou,agent,0,2,19,DV01060,2,0
731,CL00413,,transfert,1400.0,167800.0,166400.0,2024-03-05 20:13:36,Benin,Natitingou,USSD,0,2,19,DV01185,5,0
5790,CL01351,AG0170,depot,12400.0,93100.0,105500.0,2024-02-22 19:08:25,Benin,Natitingou,agent,0,2,57,DV01177,5,0
4948,CL01242,,depot,1700.0,110950.0,112650.0,2024-03-05 07:35:39,Benin,Cotonou,application_mobile,0,3,53,DV00800,2,0
1965,CL00540,,transfert,7600.0,444300.0,436700.0,2024-03-03 06:08:40,Benin,Abomey-Calavi,application_mobile,0,3,48,DV00652,4,0
5297,CL00162,,transfert,800.0,96520.0,95720.0,2024-01-28 04:04:11,Togo,Abomey-Calavi,application_mobile,0,3,49,DV01076,6,0
3480,CL00739,AG0277,depot,1300.0,325120.0,326420.0,2024-02-29 12:11:53,Benin,Bohicon,agent,0,3,62,DV00176,2,0
2167,CL01326,,transfert,6000.0,190760.0,184760.0,2024-02-07 13:41:50,Togo,Djougou,application_mobile,0,1,68,DV01656,7,0
6941,CL00527,AG0308,depot,900.0,327710.0,328610.0,2024-01-05 02:35:48,Benin,Bohicon,agent,0,1,65,DV01001,2,0
7635,CL00767,AG0030,depot,6100.0,437210.0,443310.0,2024-03-20 12:28:16,Benin,Djougou,agent,0,3,55,DV00881,2,0
326,CL00242,AG0318,retrait,700.0,390110.0,389410.0,2024-01-07 21:56:40,Benin,Porto-Novo,agent,0,1,23,DV00612,2,0
1821,CL00343,AG0052,depot,1000.0,423600.0,424600.0,2024-03-24 03:19:30,Benin,Parakou,agent,0,2,24,DV01243,2,0
5022,CL00931,AG0278,depot,3200.0,396630.0,399830.0,2024-03-13 02:17:50,Benin,Cotonou,agent,0,1,42,DV00601,5,0
5160,CL01061,,retrait,4300.0,130390.0,126090.0,2024-01-14 10:10:00,Benin,Abomey-Calavi,agent,0,1,48,DV01122,5,0
291,CL00002,AG0175,depot,1500.0,434080.0,435580.0,2024-03-10 14:35:08,Benin,Djougou,agent,0,3,69,DV01202,2,0
1748,CL00741,AG0321,depot,1300.0,236230.0,237530.0,2024-03-05 01:11:06,Benin,Cotonou,agent,0,1,38,DV01160,2,0
3177,CL00532,,transfert,4700.0,363370.0,358670.0,2024-01-23 19:18:05,Togo,Bohicon,USSD,0,2,47,DV00856,5,0
7030,CL01491,AG0397,depot,1400.0,320260.0,321660.0,2024-02-18 18:37:05,Nigeria,Bohicon,agent,0,2,21,DV00626,4,0
2751,CL00879,AG0388,retrait,3300.0,365720.0,362420.0,2024-01-22 15:33:13,Burkina Faso,Abomey-Calavi,agent,0,3,28,DV00148,9,0
2373,CL00342,AG0136,retrait,1400.0,16460.0,15060.0,2024-01-15 11:09:54,Benin,Djougou,agent,0,1,25,DV00705,5,0
4478,CL01358,,transfert,5400.0,117860.0,112460.0,2024-02-13 19:01:32,Benin,Bohicon,application_mobile,0,3,40,DV00559,4,0
7753,CL00864,AG0330,depot,3400.0,334910.0,338310.0,2024-01-22 08:04:23,Benin,Porto-Novo,agent,0,2,29,DV00968,4,0
3103,CL00854,AG0363,depot,1000.0,2880.0,3880.0,2024-03-15 23:27:49,Benin,Parakou,agent,0,1,49,DV01184,1,0
5293,CL00022,AG0208,depot,2900.0,25110.0,28010.0,2024-03-26 01:58:15,Benin,Porto-Novo,agent,0,3,47,DV01814,1,0
3465,CL00381,AG0007,depot,1300.0,132250.0,133550.0,2024-02-06 16:58:12,Benin,Bohicon,agent,0,2,52,DV00546,2,0
4373,CL00616,,paiement_facture,2600.0,248330.0,245730.0,2024-01-26 16:51:44,Benin,Bohicon,application_mobile,0,2,49,DV00200,2,0
7501,CL00535,AG0337,depot,3000.0,33960.0,36960.0,2024-03-01 18:45:36,Benin,Parakou,agent,0,1,27,DV01999,41,0
6715,CL00649,,transfert,2100.0,112480.0,110380.0,2024-03-19 16:59:15,Benin,Abomey-Calavi,USSD,0,2,36,DV00643,1,0
6664,CL00216,,retrait,10300.0,386210.0,375910.0,2024-01-16 18:53:48,Benin,Djougou,USSD,0,3,69,DV00327,40,0
5092,CL01117,,depot,2800.0,374150.0,376950.0,2024-02-25 03:57:01,Benin,Djougou,API_partenaire,0,2,30,DV01175,2,0
865,CL00020,,paiement_facture,1800.0,281630.0,279830.0,2024-03-12 11:18:38,Togo,Djougou,USSD,0,2,41,DV01153,2,0
7570,CL00594,AG0293,retrait,800.0,104910.0,104110.0,2024-02-13 06:55:25,Benin,Bohicon,agent,0,1,24,DV01439,6,0
6779,CL00708,,paiement_facture,2400.0,455200.0,452800.0,2024-03-05 19:54:44,Benin,Djougou,application_mobile,0,2,48,DV00346,1,0
3709,CL00513,AG0327,depot,3300.0,51330.0,47364.92,2024-02-25 14:23:17,Benin,Bohicon,agent,0,1,46,DV01724,1,0
7937,CL00130,AG0077,depot,2800.0,292970.0,295770.0,2024-01-29 11:36:18,Benin,Parakou,agent,0,1,40,DV00012,5,0
372,CL00829,,retrait,1500.0,153910.0,152410.0,2024-03-06 08:53:59,Benin,Cotonou,USSD,0,1,34,DV01200,4,0
3478,CL00388,,paiement_facture,5700.0,181530.0,175830.0,2024-01-16 01:12:56,Benin,Bohicon,application_mobile,0,2,48,DV01973,1,0
2390,CL00281,AG0227,retrait,5900.0,206170.0,200270.0,2024-03-03 11:23:31,Benin,Djougou,agent,0,1,45,DV00765,4,0
6319,CL01103,AG0268,retrait,1000.0,157820.0,156820.0,2024-01-29 07:44:50,Benin,Djougou,agent,0,1,28,DV00109,2,0
6285,CL00959,,transfert,2200.0,296230.0,294030.0,2024-01-01 01:48:39,Togo,Porto-Novo,USSD,0,3,62,DV01361,3,0
5664,CL00202,,retrait,1600.0,369660.0,368060.0,2024-02-02 08:53:06,Benin,Cotonou,USSD,1,2,25,DV01507,6,0
4488,CL00682,AG0190,depot,4200.0,452070.0,456270.0,2024-03-19 07:57:13,Benin,Natitingou,agent,0,3,63,DV01347,1,0
7670,CL00253,AG0149,depot,1900.0,482720.0,484620.0,2024-02-25 06:38:54,Benin,Cotonou,agent,0,2,39,DV00390,1,0
1361,CL00677,,transfert,3500.0,444440.0,440940.0,2024-03-11 03:38:54,Benin,Porto-Novo,USSD,0,2,27,DV00787,5,0
912,CL01229,AG0221,depot,900.0,123600.0,124500.0,2024-01-24 11:30:26,Benin,Abomey-Calavi,agent,0,1,46,DV01642,3,0
5142,CL00518,,transfert,1600.0,182160.0,180560.0,2024-03-11 18:22:01,Benin,Abomey-Calavi,USSD,0,1,66,DV01300,6,0
4296,CL00189,AG0380,retrait,800.0,200580.0,199780.0,2024-03-28 05:05:13,Burkina Faso,Bohicon,agent,0,2,28,DV00540,5,0
7977,CL01351,,transfert,900.0,378620.0,377720.0,2024-03-30 23:45:27,Benin,Djougou,USSD,0,2,57,DV01290,2,0
4603,CL00622,AG0168,depot,2600.0,385400.0,388000.0,2024-02-09 04:25:27,Benin,Bohicon,agent,0,3,66,DV00127,2,0
965,CL01218,AG0170,depot,2900.0,72520.0,75420.0,2024-03-24 21:59:52,Benin,Natitingou,agent,0,2,27,DV01437,2,0
1424,CL00090,,depot,700.0,168340.0,169040.0,2024-01-08 01:10:46,Benin,Bohicon,agent,0,1,33,DV00448,3,0
123,CL01157,,transfert,1800.0,259610.0,257810.0,2024-02-01 09:07:47,Togo,Natitingou,API_partenaire,0,1,22,DV01294,2,0
480,CL00641,AG0275,retrait,1000.0,375900.0,374900.0,2024-02-20 23:52:33,Benin,Natitingou,agent,0,1,36,DV01694,5,0
663,CL00093,AG0238,retrait,3200.0,319690.0,316490.0,2024-03-05 03:54:15,Benin,Djougou,agent,0,2,64,DV01032,4,0
6693,CL00130,,paiement_facture,2600.0,488440.0,485840.0,2024-02-20 13:14:04,Benin,Djougou,USSD,0,1,40,DV01069,4,0
2190,CL01115,AG0225,depot,2900.0,389340.0,383734.0,2024-02-11 02:32:21,Benin,Abomey-Calavi,agent,0,2,61,DV00972,3,0
5215,CL00803,AG0382,retrait,1800.0,214890.0,213090.0,2024-01-26 07:49:20,Benin,Cotonou,agent,0,2,67,DV00879,3,0
2132,CL00322,,transfert,3100.0,368150.0,365050.0,2024-03-31 17:41:00,Burkina Faso,Djougou,application_mobile,0,2,65,DV00675,2,0
440,CL00343,,transfert,1900.0,169470.0,167570.0,2024-02-08 10:18:00,Benin,Cotonou,application_mobile,0,2,24,DV01410,4,0
1380,CL00517,AG0204,retrait,2600.0,437130.0,434530.0,2024-03-17 02:12:39,Benin,Parakou,agent,0,2,64,DV01449,4,0
1444,CL00891,,retrait,1900.0,50080.0,48180.0,2024-01-05 17:50:09,Benin,Parakou,USSD,0,1,68,DV00182,8,0
4380,CL01064,AG0267,retrait,6900.0,25090.0,18190.0,2024-02-14 12:58:29,Burkina Faso,Cotonou,agent,0,1,53,DV01214,6,0
4336,CL00023,AG0198,depot,5300.0,263170.0,268470.0,2024-03-16 00:05:05,Benin,Bohicon,agent,0,1,55,DV00492,1,0
1478,CL00635,AG0090,retrait,4000.0,120530.0,116530.0,2024-03-27 11:06:28,Benin,Porto-Novo,agent,0,1,30,DV01599,5,0
6750,CL00813,AG0251,retrait,1400.0,5780.0,4380.0,2024-03-10 08:43:18,Benin,Parakou,agent,0,1,38,DV01717,4,0
1174,CL00615,AG0160,depot,1100.0,165440.0,166540.0,2024-01-21 06:26:02,Burkina Faso,Bohicon,agent,0,2,56,DV00288,2,0
4535,CL00163,,depot,2800.0,66450.0,69250.0,2024-03-08 06:48:56,Benin,Bohicon,USSD,0,3,21,DV00937,1,0
5410,CL01314,,transfert,1600.0,406080.0,404480.0,2024-01-07 09:45:28,Benin,Djougou,API_partenaire,0,2,43,DV00307,3,0
2447,CL00017,AG0217,depot,5200.0,422550.0,427750.0,2024-01-28 12:19:17,Benin,Parakou,agent,0,3,20,DV00673,3,0
3949,CL01426,AG0292,depot,3200.0,389140.0,392340.0,2024-03-10 05:28:45,Benin,Parakou,agent,0,2,21,DV00727,1,0
3086,CL00539,,paiement_facture,2000.0,163850.0,161850.0,2024-03-21 20:55:38,Benin,Bohicon,API_partenaire,0,2,69,DV00842,3,0
280,CL00187,,transfert,1100.0,113020.0,111920.0,2024-02-08 11:18:59,Benin,Natitingou,API_partenaire,0,1,37,DV01950,5,0
2581,CL00164,,transfert,2800.0,432690.0,429890.0,2024-01-23 22:41:55,Benin,Porto-Novo,application_mobile,0,2,47,DV01698,2,0
4626,CL00398,AG0354,depot,2400.0,164360.0,166760.0,2024-01-21 00:50:57,Benin,Natitingou,agent,0,2,42,DV00851,1,0
1102,CL00799,,depot,1500.0,186820.0,188320.0,2024-03-23 17:59:00,Benin,Cotonou,USSD,0,2,42,DV00426,3,0
6225,CL01492,,transfert,7600.0,234980.0,227380.0,2024-02-07 03:34:55,Benin,Parakou,USSD,0,2,43,DV00460,4,0
1695,CL00895,AG0042,depot,1100.0,60560.0,61660.0,2024-03-11 21:47:32,Benin,Parakou,agent,0,2,50,DV00343,2,0
2143,CL00620,AG0242,depot,2100.0,453050.0,455150.0,2024-03-31 13:56:20,Benin,Porto-Novo,agent,0,1,54,DV00833,3,0
3318,CL00340,,retrait,1300.0,350500.0,349200.0,2024-03-07 05:13:50,Benin,Porto-Novo,USSD,0,1,65,DV01307,4,0
2424,CL00481,,transfert,4900.0,33840.0,28940.0,2024-02-23 05:18:08,Benin,Cotonou,API_partenaire,0,1,36,DV00447,5,0
6286,CL00861,AG0375,retrait,1300.0,335410.0,334110.0,2024-01-01 12:20:53,Benin,Parakou,agent,0,3,51,DV01276,3,0
5071,CL00181,,transfert,1800.0,127350.0,125550.0,2024-03-03 13:07:07,Benin,Cotonou,USSD,0,2,62,DV00457,4,0
578,CL00762,,paiement_facture,1900.0,97990.0,96090.0,2024-01-05 14:15:40,Benin,Parakou,application_mobile,0,1,29,DV01458,1,0
60,CL00976,,transfert,5500.0,404040.0,398540.0,2024-03-17 23:40:03,Benin,Parakou,application_mobile,0,1,69,DV01192,10,0
788,CL00226,AG0031,retrait,1000.0,408780.0,407780.0,2024-03-13 19:25:49,Benin,Djougou,agent,0,1,66,DV00903,3,0
2544,CL00911,,transfert,2000.0,80910.0,78910.0,2024-03-11 19:56:08,Nigeria,Natitingou,USSD,0,2,22,DV01421,7,0
5832,CL01500,,retrait,1400.0,196260.0,194860.0,2024-01-12 13:46:07,Benin,Porto-Novo,application_mobile,0,3,35,DV01857,2,0
5109,CL01419,,depot,6000.0,410260.0,416260.0,2024-03-04 05:54:42,Benin,Bohicon,USSD,0,2,49,DV01429,1,0
4305,CL00725,AG0010,depot,1900.0,469660.0,471560.0,2024-02-18 10:00:53,Burkina Faso,Parakou,agent,0,1,58,DV00458,1,0
7085,CL00820,,transfert,4100.0,331410.0,327310.0,2024-02-22 13:48:33,Benin,Abomey-Calavi,USSD,0,1,50,DV01006,5,0
5361,CL00302,AG0349,depot,3300.0,436880.0,440180.0,2024-02-24 07:49:50,Benin,Bohicon,agent,0,1,26,DV00471,2,0
7512,CL00724,AG0188,retrait,1500.0,493530.0,492030.0,2024-01-24 21:59:11,Nigeria,Natitingou,agent,0,3,25,DV01403,4,0
7554,CL00678,AG0126,depot,5300.0,455220.0,460520.0,2024-02-02 02:00:47,Benin,Cotonou,agent,0,1,61,DV01945,3,0
3908,CL01439,AG0256,depot,800.0,479320.0,480120.0,2024-03-08 07:20:21,Benin,Parakou,agent,0,2,38,DV01840,2,0
7498,CL01478,AG0292,retrait,3700.0,435230.0,431530.0,2024-03-13 08:25:16,Benin,Porto-Novo,agent,0,2,68,DV00566,2,0
6404,CL01155,,depot,1000.0,42670.0,43670.0,2024-01-13 23:51:00,Benin,Porto-Novo,application_mobile,0,1,38,DV01313,1,0
5164,CL00266,AG0035,depot,1500.0,198140.0,199640.0,2024-01-17 18:41:00,Benin,Djougou,agent,0,3,43,DV00979,1,0
6794,CL00114,AG0302,depot,2500.0,465080.0,467580.0,2024-01-04 21:50:50,Benin,Porto-Novo,agent,0,1,25,DV01100,3,0
185,CL01382,,transfert,600.0,260040.0,259440.0,2024-03-24 02:57:57,Benin,Abomey-Calavi,USSD,0,2,55,DV01371,2,0
2471,CL00684,,transfert,1400.0,157450.0,156050.0,2024-01-24 21:13:32,Benin,Porto-Novo,USSD,0,1,57,DV00843,3,0
2516,CL00994,,paiement_facture,2100.0,407510.0,405410.0,2024-02-18 18:38:04,Benin,Abomey-Calavi,application_mobile,0,1,40,DV01994,5,0
421,CL00976,,transfert,1700.0,496630.0,494930.0,2024-03-13 07:01:40,Benin,Parakou,USSD,0,1,69,DV00705,5,0
554,CL00998,,depot,1400.0,468250.0,469650.0,2024-03-30 22:03:19,Benin,Natitingou,USSD,0,2,62,DV01623,3,0
1398,CL01316,AG0097,retrait,1500.0,431340.0,429840.0,2024-01-01 08:40:20,Benin,Cotonou,agent,0,3,55,DV00852,4,0
7157,CL00703,,transfert,3000.0,130110.0,127110.0,2024-02-01 02:22:08,Benin,Bohicon,application_mobile,0,2,42,DV01417,6,0
2408,CL00606,,retrait,4200.0,177880.0,173680.0,2024-02-08 12:34:09,Nigeria,Natitingou,application_mobile,0,1,26,DV00982,4,0
6829,CL00469,,depot,2500.0,371740.0,374240.0,2024-01-22 15:25:50,Togo,Bohicon,USSD,0,2,49,DV01239,1,0
1761,CL00760,AG0180,retrait,500.0,286610.0,286110.0,2024-01-11 16:36:09,Benin,Porto-Novo,agent,0,2,40,DV00481,8,0
7522,CL01106,AG0038,depot,1800.0,165300.0,167100.0,2024-01-13 20:19:38,Togo,Natitingou,agent,0,3,60,DV00415,3,0
298,CL00982,,transfert,600.0,197070.0,196470.0,2024-03-14 14:50:07,Benin,Porto-Novo,application_mobile,0,2,45,DV00042,4,0
444,CL01161,AG0141,depot,2700.0,363440.0,366140.0,2024-03-25 05:47:55,Togo,Djougou,agent,0,1,21,DV00606,1,0
3539,CL01289,AG0204,depot,5300.0,404990.0,410290.0,2024-01-14 03:43:21,Burkina Faso,Porto-Novo,agent,0,1,28,DV00713,4,0
1120,CL00599,,transfert,5700.0,76710.0,66749.38,2024-01-23 03:05:15,Benin,Porto-Novo,USSD,0,2,46,DV00746,4,0
2674,CL00607,,transfert,2100.0,174040.0,171940.0,2024-02-21 02:59:24,Benin,Cotonou,application_mobile,0,3,41,DV01563,3,0
2606,CL00105,AG0274,depot,1500.0,120150.0,121650.0,2024-03-29 05:04:10,Benin,Parakou,agent,0,2,26,DV00414,6,0
1922,CL01411,,depot,3200.0,497250.0,500450.0,2024-01-23 01:53:02,Benin,Parakou,application_mobile,0,3,20,DV01948,1,0
656,CL00983,,retrait,2800.0,95530.0,92730.0,2024-02-27 16:35:46,Benin,Parakou,API_partenaire,0,1,40,DV00666,3,0
4709,CL00446,AG0160,depot,3700.0,172530.0,176230.0,2024-01-07 01:52:59,Benin,Natitingou,agent,0,2,49,DV00988,4,0
5532,CL00837,AG0042,depot,500.0,400080.0,400580.0,2024-03-06 11:05:49,Burkina Faso,Parakou,agent,0,1,54,DV00221,4,0
3044,CL00161,,transfert,1000.0,15810.0,14810.0,2024-03-08 22:36:47,Benin,Natitingou,application_mobile,0,3,69,DV01861,8,0
4240,CL00005,,transfert,3400.0,314110.0,310710.0,2024-01-28 22:04:28,Burkina Faso,Parakou,USSD,0,2,60,DV00350,4,0
6204,CL01226,,paiement_facture,1400.0,462050.0,460650.0,2024-03-01 15:37:35,Togo,Bohicon,USSD,0,2,41,DV01898,2,0
4051,CL00106,,transfert,9400.0,271230.0,261830.0,2024-01-31 04:28:09,Benin,Natitingou,USSD,0,2,41,DV00317,3,0
6705,CL01220,,transfert,1000.0,460980.0,459980.0,2024-03-22 14:23:31,Benin,Porto-Novo,USSD,0,3,55,DV01439,2,0
6221,CL00928,,retrait,7500.0,251710.0,242134.84,2024-02-15 20:03:53,Benin,Abomey-Calavi,application_mobile,0,1,21,DV01825,7,0
559,CL00214,,transfert,3700.0,271010.0,267310.0,2024-01-18 01:50:52,Benin,Cotonou,API_partenaire,0,1,41,DV01478,2,0
6740,CL00501,AG0069,depot,1200.0,317080.0,318280.0,2024-03-02 21:51:30,Burkina Faso,Parakou,agent,0,3,33,DV01173,2,0
1372,CL01429,,transfert,1200.0,118810.0,117610.0,2024-01-01 04:51:49,Benin,Cotonou,API_partenaire,0,3,38,DV01405,4,0
908,CL00204,AG0333,paiement_facture,2500.0,156640.0,154140.0,2024-01-02 14:16:35,Benin,Abomey-Calavi,agent,0,2,26,DV01116,4,0
4011,CL00822,AG0075,depot,3400.0,348220.0,351620.0,2024-03-06 09:41:36,Benin,Bohicon,agent,0,1,58,DV01238,2,0
1434,CL00871,AG0162,depot,2900.0,473970.0,476870.0,2024-01-26 06:22:36,Benin,Natitingou,agent,0,2,65,DV00606,1,0
7799,CL00687,,depot,800.0,218050.0,218850.0,2024-01-17 01:16:08,Benin,Parakou,USSD,0,3,67,DV00342,1,0
4413,CL00534,,transfert,3700.0,355560.0,351860.0,2024-01-17 12:05:38,Benin,Porto-Novo,application_mobile,0,1,40,DV00877,2,0
5029,CL00572,AG0168,retrait,1000.0,483140.0,482140.0,2024-01-09 08:08:26,Togo,Porto-Novo,agent,0,2,60,DV00697,9,0
5965,CL00910,AG0177,transfert,1200.0,423650.0,422450.0,2024-03-02 04:27:12,Benin,Natitingou,agent,0,2,41,DV00352,3,0
927,CL01346,,retrait,3600.0,233880.0,230280.0,2024-01-31 12:43:42,Benin,Parakou,application_mobile,0,2,58,DV01163,5,0
3197,CL00752,,transfert,900.0,148350.0,147450.0,2024-01-02 12:24:24,Burkina Faso,Parakou,application_mobile,0,3,58,DV00637,3,0
16,CL00898,,transfert,1700.0,361570.0,359870.0,2024-01-25 01:39:43,Benin,Parakou,application_mobile,1,2,47,DV00015,6,0
7241,CL00592,,retrait,2500.0,353970.0,351470.0,2024-03-15 01:44:44,Benin,Porto-Novo,USSD,0,2,68,DV01644,5,0
7287,CL01058,AG0027,retrait,900.0,332420.0,331520.0,2024-02-15 09:01:39,Benin,Bohicon,agent,0,3,26,DV00025,3,0
5703,CL01367,,transfert,1700.0,142910.0,141210.0,2024-02-25 05:36:45,Benin,Djougou,application_mobile,0,1,47,DV01556,5,0
1162,CL00662,,transfert,2500.0,144060.0,141560.0,2024-02-29 13:48:50,Benin,Cotonou,USSD,0,2,62,DV00402,7,0
3591,CL00981,AG0070,retrait,4600.0,71500.0,66900.0,2024-01-02 23:21:40,Benin,Natitingou,agent,0,1,43,DV01521,38,0
4248,CL00616,AG0222,depot,2300.0,248520.0,250820.0,2024-01-17 03:13:10,Benin,Porto-Novo,agent,0,2,49,DV00457,2,0
7324,CL01320,,transfert,2700.0,415950.0,413250.0,2024-02-27 09:28:33,Benin,Djougou,USSD,0,2,44,DV01876,4,0
